time;open;high;low;close;tick_volume
2024.07.11 11:35;1.08405;1.08407;1.08382;1.08406;113
2024.07.11 11:40;1.08405;1.08457;1.08404;1.0844;163
2024.07.11 11:45;1.0844;1.08475;1.08439;1.08469;153
2024.07.11 11:50;1.0847;1.08477;1.08462;1.08464;140
2024.07.11 11:55;1.08464;1.08475;1.08453;1.08473;107
2024.07.11 12:00;1.08474;1.08506;1.0847;1.08501;153
2024.07.11 12:05;1.08501;1.08523;1.08501;1.08514;185
2024.07.11 12:10;1.08513;1.08527;1.0851;1.08518;165
2024.07.11 12:15;1.08518;1.0852;1.08493;1.08499;137
2024.07.11 12:20;1.08501;1.08505;1.08477;1.08478;145
2024.07.11 12:25;1.08479;1.08479;1.08465;1.08468;119
2024.07.11 12:30;1.08468;1.08473;1.0845;1.08452;144
2024.07.11 12:35;1.08453;1.08456;1.08431;1.08435;115
2024.07.11 12:40;1.08435;1.08462;1.08433;1.08458;102
2024.07.11 12:45;1.08458;1.08462;1.08444;1.08454;119
2024.07.11 12:50;1.08454;1.08467;1.08451;1.08467;90
2024.07.11 12:55;1.08465;1.0848;1.08464;1.08468;109
2024.07.11 13:00;1.08467;1.08477;1.08454;1.08477;128
2024.07.11 13:05;1.08477;1.08485;1.08473;1.08475;95
2024.07.11 13:10;1.08474;1.08517;1.08472;1.08517;148
2024.07.11 13:15;1.08516;1.08522;1.08501;1.08503;151
2024.07.11 13:20;1.08503;1.08524;1.08502;1.08519;80
2024.07.11 13:25;1.08519;1.08519;1.08493;1.08498;81
2024.07.11 13:30;1.08498;1.0851;1.0849;1.08496;100
2024.07.11 13:35;1.08495;1.08498;1.08488;1.0849;109
2024.07.11 13:40;1.0849;1.08495;1.08475;1.08476;102
2024.07.11 13:45;1.08476;1.08479;1.08463;1.08472;121
2024.07.11 13:50;1.08472;1.08478;1.08466;1.08473;114
2024.07.11 13:55;1.08473;1.08494;1.08472;1.08488;85
2024.07.11 14:00;1.08488;1.08512;1.08488;1.08511;110
2024.07.11 14:05;1.08511;1.08511;1.085;1.08505;115
2024.07.11 14:10;1.08505;1.08519;1.08501;1.08516;88
2024.07.11 14:15;1.08516;1.08517;1.08499;1.08503;91
2024.07.11 14:20;1.08503;1.08513;1.08497;1.08513;112
2024.07.11 14:25;1.08513;1.08515;1.08507;1.08508;88
2024.07.11 14:30;1.08509;1.08514;1.085;1.08508;131
2024.07.11 14:35;1.08507;1.08517;1.08499;1.08517;91
2024.07.11 14:40;1.08516;1.08518;1.08508;1.08514;118
2024.07.11 14:45;1.08513;1.08518;1.0851;1.08517;77
2024.07.11 14:50;1.08517;1.08561;1.08515;1.08555;168
2024.07.11 14:55;1.08555;1.08577;1.08547;1.08547;189
2024.07.11 15:00;1.08547;1.08582;1.08541;1.0856;193
2024.07.11 15:05;1.0856;1.08575;1.08547;1.08551;203
2024.07.11 15:10;1.08552;1.08562;1.08539;1.08543;182
2024.07.11 15:15;1.08544;1.08554;1.08487;1.08501;193
2024.07.11 15:20;1.085;1.08507;1.08456;1.08475;242
2024.07.11 15:25;1.08472;1.08494;1.08446;1.08484;198
2024.07.11 15:30;1.08484;1.08937;1.08484;1.08874;558
2024.07.11 15:35;1.08868;1.08872;1.08736;1.088;432
2024.07.11 15:40;1.088;1.08973;1.08791;1.08973;453
2024.07.11 15:45;1.08969;1.0898;1.0889;1.08972;464
2024.07.11 15:50;1.08972;1.08995;1.08914;1.08921;476
2024.07.11 15:55;1.08923;1.08933;1.08851;1.08874;444
2024.07.11 16:00;1.08868;1.08941;1.08867;1.08914;445
2024.07.11 16:05;1.08917;1.08972;1.089;1.08965;437
2024.07.11 16:10;1.08968;1.0899;1.08903;1.08907;420
2024.07.11 16:15;1.08909;1.0895;1.08884;1.0895;405
2024.07.11 16:20;1.08949;1.08973;1.08895;1.08899;409
2024.07.11 16:25;1.08904;1.08918;1.08805;1.08836;376
2024.07.11 16:30;1.08839;1.08871;1.08796;1.0883;458
2024.07.11 16:35;1.0883;1.08841;1.08759;1.08771;425
2024.07.11 16:40;1.08772;1.08773;1.08686;1.08758;416
2024.07.11 16:45;1.0876;1.08814;1.08741;1.08792;398
2024.07.11 16:50;1.08792;1.08872;1.08783;1.08864;366
2024.07.11 16:55;1.08868;1.08872;1.08826;1.08866;345
2024.07.11 17:00;1.08866;1.08886;1.08846;1.08873;304
2024.07.11 17:05;1.08873;1.08897;1.08845;1.08847;293
2024.07.11 17:10;1.08848;1.08856;1.08796;1.08798;305
2024.07.11 17:15;1.088;1.08807;1.08732;1.08738;323
2024.07.11 17:20;1.08737;1.08753;1.08712;1.08713;347
2024.07.11 17:25;1.08712;1.08755;1.08709;1.08714;335
2024.07.11 17:30;1.0871;1.08757;1.08706;1.08731;332
2024.07.11 17:35;1.08731;1.08801;1.08717;1.08789;307
2024.07.11 17:40;1.08788;1.08789;1.08727;1.08763;332
2024.07.11 17:45;1.08764;1.08797;1.08753;1.08794;284
2024.07.11 17:50;1.0879;1.08806;1.0876;1.08765;281
2024.07.11 17:55;1.08765;1.08801;1.08763;1.08784;296
2024.07.11 18:00;1.08785;1.08798;1.0875;1.08794;301
2024.07.11 18:05;1.08801;1.08802;1.08737;1.08784;276
2024.07.11 18:10;1.08783;1.08807;1.08757;1.08785;273
2024.07.11 18:15;1.08784;1.08784;1.08692;1.08733;281
2024.07.11 18:20;1.08732;1.08752;1.08702;1.08704;254
2024.07.11 18:25;1.08704;1.08714;1.08691;1.08695;262
2024.07.11 18:30;1.08693;1.08713;1.0868;1.08681;245
2024.07.11 18:35;1.0868;1.0869;1.08667;1.08684;211
2024.07.11 18:40;1.08684;1.08703;1.08665;1.0869;269
2024.07.11 18:45;1.0869;1.0871;1.08673;1.08679;248
2024.07.11 18:50;1.08679;1.08695;1.08665;1.0869;198
2024.07.11 18:55;1.08691;1.08714;1.08686;1.08696;192
2024.07.11 19:00;1.08695;1.08701;1.08667;1.08684;166
2024.07.11 19:05;1.08683;1.08705;1.0867;1.08693;166
2024.07.11 19:10;1.08693;1.08701;1.08681;1.08689;192
2024.07.11 19:15;1.0869;1.08691;1.08665;1.08665;158
2024.07.11 19:20;1.08667;1.08671;1.0864;1.08641;165
2024.07.11 19:25;1.08641;1.08675;1.08639;1.08673;166
2024.07.11 19:30;1.08671;1.087;1.08667;1.08691;144
2024.07.11 19:35;1.08691;1.08694;1.08661;1.08674;156
2024.07.11 19:40;1.08673;1.08674;1.08649;1.08663;115
2024.07.11 19:45;1.08664;1.08666;1.08641;1.08641;155
2024.07.11 19:50;1.08641;1.0867;1.08641;1.0866;163
2024.07.11 19:55;1.08657;1.08688;1.08655;1.08669;185
2024.07.11 20:00;1.08669;1.08674;1.08616;1.08636;271
2024.07.11 20:05;1.08633;1.08656;1.08621;1.08652;244
2024.07.11 20:10;1.08652;1.08657;1.08632;1.08657;180
2024.07.11 20:15;1.0866;1.08673;1.08654;1.08655;191
2024.07.11 20:20;1.08654;1.08666;1.08647;1.08647;184
2024.07.11 20:25;1.08647;1.08665;1.08642;1.08652;157
2024.07.11 20:30;1.0865;1.08657;1.08634;1.0864;193
2024.07.11 20:35;1.08641;1.08654;1.08619;1.08622;163
2024.07.11 20:40;1.08622;1.08627;1.08609;1.08614;144
2024.07.11 20:45;1.08614;1.08621;1.08598;1.08612;190
2024.07.11 20:50;1.08611;1.0862;1.08599;1.08611;182
2024.07.11 20:55;1.08611;1.08628;1.08608;1.08608;124
2024.07.11 21:00;1.08608;1.08621;1.08603;1.08619;124
2024.07.11 21:05;1.0862;1.08639;1.0862;1.08634;139
2024.07.11 21:10;1.08634;1.08637;1.08623;1.08634;152
2024.07.11 21:15;1.08634;1.08657;1.08633;1.08649;131
2024.07.11 21:20;1.0865;1.08656;1.08632;1.08636;158
2024.07.11 21:25;1.08637;1.08637;1.0862;1.08628;170
2024.07.11 21:30;1.08628;1.08674;1.08628;1.08671;149
2024.07.11 21:35;1.08671;1.08678;1.08653;1.08664;134
2024.07.11 21:40;1.08664;1.08672;1.08658;1.0867;106
2024.07.11 21:45;1.0867;1.0868;1.08658;1.08671;120
2024.07.11 21:50;1.08671;1.08678;1.08665;1.08675;137
2024.07.11 21:55;1.08675;1.08691;1.08675;1.08679;129
2024.07.11 22:00;1.08679;1.08686;1.0867;1.08685;142
2024.07.11 22:05;1.08687;1.0869;1.0868;1.08684;97
2024.07.11 22:10;1.08684;1.087;1.08684;1.08691;123
2024.07.11 22:15;1.08691;1.08694;1.08684;1.08689;82
2024.07.11 22:20;1.08689;1.08689;1.08674;1.08677;114
2024.07.11 22:25;1.08677;1.08677;1.08651;1.08652;107
2024.07.11 22:30;1.08651;1.08666;1.0865;1.0866;127
2024.07.11 22:35;1.0866;1.08677;1.0866;1.0867;124
2024.07.11 22:40;1.0867;1.08671;1.08641;1.08643;117
2024.07.11 22:45;1.08643;1.08659;1.08643;1.08658;96
2024.07.11 22:50;1.08658;1.08659;1.08648;1.08649;110
2024.07.11 22:55;1.0865;1.08658;1.08648;1.08648;105
2024.07.11 23:00;1.08644;1.08653;1.0864;1.08651;52
2024.07.11 23:05;1.08651;1.08662;1.08647;1.08661;41
2024.07.11 23:10;1.08661;1.08667;1.08649;1.08655;57
2024.07.11 23:15;1.08654;1.08663;1.08654;1.0866;52
2024.07.11 23:20;1.08662;1.08665;1.08659;1.08662;54
2024.07.11 23:25;1.08662;1.08665;1.0865;1.08658;57
2024.07.11 23:30;1.08659;1.08665;1.08659;1.08664;41
2024.07.11 23:35;1.08664;1.08664;1.0866;1.0866;38
2024.07.11 23:40;1.0866;1.08663;1.08656;1.08661;60
2024.07.11 23:45;1.08661;1.08665;1.0866;1.08663;31
2024.07.11 23:50;1.08663;1.08675;1.08663;1.08672;44
2024.07.11 23:55;1.08671;1.08677;1.08663;1.08677;69
2024.07.12 00:00;1.08676;1.08676;1.08598;1.08649;20
2024.07.12 00:05;1.08646;1.08665;1.08646;1.08659;17
2024.07.12 00:10;1.08659;1.08659;1.08656;1.08659;9
2024.07.12 00:15;1.08666;1.08678;1.08666;1.08667;18
2024.07.12 00:20;1.08667;1.08678;1.08667;1.08668;10
2024.07.12 00:25;1.08668;1.08678;1.08666;1.08667;18
2024.07.12 00:30;1.08667;1.08669;1.08667;1.08668;17
2024.07.12 00:35;1.08668;1.0867;1.08659;1.0866;51
2024.07.12 00:40;1.08659;1.08667;1.08657;1.08664;24
2024.07.12 00:45;1.08664;1.08664;1.0866;1.0866;8
2024.07.12 00:50;1.0866;1.08675;1.0866;1.08666;33
2024.07.12 00:55;1.08665;1.08675;1.08661;1.08663;28
2024.07.12 01:00;1.08657;1.08669;1.08646;1.08646;62
2024.07.12 01:05;1.08644;1.08645;1.08638;1.08645;40
2024.07.12 01:10;1.08645;1.08664;1.08645;1.08664;49
2024.07.12 01:15;1.08667;1.08669;1.08663;1.08668;62
2024.07.12 01:20;1.08668;1.08668;1.08663;1.08664;62
2024.07.12 01:25;1.08664;1.08669;1.08659;1.08669;73
2024.07.12 01:30;1.08669;1.08674;1.08666;1.08673;76
2024.07.12 01:35;1.08673;1.08682;1.08667;1.08679;47
2024.07.12 01:40;1.08679;1.08679;1.08673;1.08676;70
2024.07.12 01:45;1.08677;1.08677;1.08668;1.0867;49
2024.07.12 01:50;1.0867;1.08675;1.08668;1.0867;42
2024.07.12 01:55;1.0867;1.08671;1.08659;1.08663;52
2024.07.12 02:00;1.08665;1.0867;1.08663;1.08669;65
2024.07.12 02:05;1.08669;1.08671;1.08663;1.08667;76
2024.07.12 02:10;1.08668;1.08672;1.08667;1.08668;42
2024.07.12 02:15;1.08664;1.0867;1.08664;1.08669;63
2024.07.12 02:20;1.08669;1.0867;1.08664;1.08664;64
2024.07.12 02:25;1.08665;1.0872;1.08664;1.08718;144
2024.07.12 02:30;1.08719;1.0872;1.0866;1.08663;239
2024.07.12 02:35;1.08662;1.08665;1.08649;1.08658;94
2024.07.12 02:40;1.08658;1.0866;1.08649;1.0866;96
2024.07.12 02:45;1.0866;1.08714;1.08649;1.08699;238
2024.07.12 02:50;1.08698;1.08732;1.08696;1.08728;214
2024.07.12 02:55;1.08728;1.08743;1.0872;1.08741;168
2024.07.12 03:00;1.08739;1.08744;1.08705;1.0872;226
2024.07.12 03:05;1.08723;1.08728;1.08697;1.08703;191
2024.07.12 03:10;1.08705;1.08717;1.08678;1.08678;130
2024.07.12 03:15;1.08678;1.0871;1.08678;1.08708;126
2024.07.12 03:20;1.08709;1.08713;1.08681;1.08686;128
2024.07.12 03:25;1.0869;1.0871;1.0869;1.08708;113
2024.07.12 03:30;1.08708;1.0872;1.08701;1.08707;110
2024.07.12 03:35;1.08708;1.08709;1.08685;1.08697;106
2024.07.12 03:40;1.08697;1.0871;1.08687;1.08703;116
2024.07.12 03:45;1.08704;1.08707;1.08699;1.08702;63
2024.07.12 03:50;1.08703;1.08739;1.08702;1.08711;179
2024.07.12 03:55;1.08711;1.08717;1.08695;1.08698;138
2024.07.12 04:00;1.08698;1.08719;1.08694;1.08719;125
2024.07.12 04:05;1.08719;1.0872;1.08704;1.08706;79
2024.07.12 04:10;1.08706;1.08708;1.087;1.08704;73
2024.07.12 04:15;1.08704;1.08704;1.08679;1.08688;93
2024.07.12 04:20;1.08688;1.08694;1.08668;1.08693;86
2024.07.12 04:25;1.08692;1.08693;1.08681;1.0869;90
2024.07.12 04:30;1.0869;1.08702;1.08683;1.08688;99
2024.07.12 04:35;1.08687;1.08694;1.08672;1.08672;100
2024.07.12 04:40;1.08673;1.08674;1.08664;1.08668;102
2024.07.12 04:45;1.08669;1.08682;1.08669;1.08673;95
2024.07.12 04:50;1.08672;1.08672;1.0865;1.08662;75
2024.07.12 04:55;1.08661;1.08663;1.08637;1.08646;89
2024.07.12 05:00;1.08647;1.08651;1.08638;1.08644;92
2024.07.12 05:05;1.08645;1.08667;1.08637;1.08651;134
2024.07.12 05:10;1.08651;1.08652;1.08638;1.08644;93
2024.07.12 05:15;1.08644;1.0865;1.08634;1.08637;96
2024.07.12 05:20;1.08638;1.08649;1.08638;1.08642;95
2024.07.12 05:25;1.08642;1.08649;1.08638;1.08647;78
2024.07.12 05:30;1.08647;1.08659;1.08643;1.08652;101
2024.07.12 05:35;1.08652;1.08667;1.08649;1.08662;86
2024.07.12 05:40;1.08662;1.08674;1.08662;1.0867;81
2024.07.12 05:45;1.0867;1.08674;1.08661;1.08665;112
2024.07.12 05:50;1.08664;1.08665;1.08652;1.08652;76
2024.07.12 05:55;1.08653;1.08665;1.08653;1.08659;80
2024.07.12 06:00;1.08657;1.08659;1.08649;1.08652;95
2024.07.12 06:05;1.08651;1.08671;1.08651;1.08667;86
2024.07.12 06:10;1.08667;1.08671;1.08656;1.0866;75
2024.07.12 06:15;1.0866;1.08664;1.08645;1.08648;90
2024.07.12 06:20;1.08648;1.08676;1.08647;1.08675;106
2024.07.12 06:25;1.08675;1.08682;1.08671;1.08677;94
2024.07.12 06:30;1.08677;1.08704;1.08677;1.08699;85
2024.07.12 06:35;1.08699;1.08708;1.08695;1.08704;96
2024.07.12 06:40;1.08705;1.08706;1.08697;1.08699;86
2024.07.12 06:45;1.08698;1.08699;1.08688;1.08697;54
2024.07.12 06:50;1.08698;1.08698;1.08687;1.08692;84
2024.07.12 06:55;1.08692;1.08695;1.08684;1.08688;87
2024.07.12 07:00;1.08688;1.08689;1.08683;1.08684;56
2024.07.12 07:05;1.08685;1.08695;1.08682;1.08693;66
2024.07.12 07:10;1.08694;1.08698;1.08692;1.08697;73
2024.07.12 07:15;1.08697;1.08698;1.08692;1.08693;67
2024.07.12 07:20;1.08694;1.08702;1.08692;1.08702;58
2024.07.12 07:25;1.08701;1.08703;1.08695;1.08698;48
2024.07.12 07:30;1.08698;1.08698;1.0869;1.08697;50
2024.07.12 07:35;1.08697;1.08698;1.08692;1.08697;37
2024.07.12 07:40;1.08697;1.08707;1.08697;1.08702;59
2024.07.12 07:45;1.08702;1.0871;1.08702;1.08705;110
2024.07.12 07:50;1.08704;1.08705;1.08697;1.08702;87
2024.07.12 07:55;1.08702;1.08703;1.08688;1.08698;67
2024.07.12 08:00;1.08701;1.08718;1.08698;1.08713;55
2024.07.12 08:05;1.08712;1.08713;1.08703;1.08711;51
2024.07.12 08:10;1.08712;1.08712;1.08697;1.08697;42
2024.07.12 08:15;1.08697;1.08698;1.08686;1.08689;86
2024.07.12 08:20;1.08689;1.08691;1.08676;1.08691;100
2024.07.12 08:25;1.08692;1.08699;1.08688;1.08698;87
2024.07.12 08:30;1.08698;1.08708;1.08691;1.08697;81
2024.07.12 08:35;1.08697;1.08702;1.08688;1.08697;85
2024.07.12 08:40;1.08696;1.08715;1.08696;1.08714;118
2024.07.12 08:45;1.08715;1.08724;1.08704;1.08713;134
2024.07.12 08:50;1.08713;1.08724;1.0871;1.08719;106
2024.07.12 08:55;1.08721;1.08721;1.08688;1.08693;126
2024.07.12 09:00;1.08697;1.08722;1.08678;1.08681;204
2024.07.12 09:05;1.08682;1.08694;1.08672;1.0869;140
2024.07.12 09:10;1.0869;1.08697;1.08676;1.08677;138
2024.07.12 09:15;1.08677;1.08713;1.08667;1.08701;114
2024.07.12 09:20;1.087;1.08706;1.08671;1.08676;114
2024.07.12 09:25;1.08672;1.08674;1.08652;1.08673;151
2024.07.12 09:30;1.08676;1.08678;1.08663;1.08664;118
2024.07.12 09:35;1.08664;1.08664;1.0864;1.08647;118
2024.07.12 09:40;1.08647;1.08654;1.08637;1.08649;124
2024.07.12 09:45;1.08648;1.08673;1.08642;1.08652;113
2024.07.12 09:50;1.08653;1.08658;1.08632;1.08637;148
2024.07.12 09:55;1.08637;1.08659;1.08633;1.0865;134
2024.07.12 10:00;1.08649;1.08667;1.08641;1.08649;198
2024.07.12 10:05;1.0865;1.08659;1.08627;1.08658;181
2024.07.12 10:10;1.08658;1.08659;1.08619;1.08638;196
2024.07.12 10:15;1.08637;1.08668;1.0863;1.08667;190
2024.07.12 10:20;1.08667;1.08673;1.08661;1.08662;181
2024.07.12 10:25;1.08661;1.08688;1.0866;1.08683;140
2024.07.12 10:30;1.08683;1.08698;1.0868;1.08693;144
2024.07.12 10:35;1.08693;1.08702;1.08683;1.08693;128
2024.07.12 10:40;1.08693;1.08723;1.08692;1.08722;164
2024.07.12 10:45;1.08718;1.08739;1.08711;1.08737;132
2024.07.12 10:50;1.08737;1.08752;1.08727;1.08747;125
2024.07.12 10:55;1.08748;1.08761;1.08728;1.08754;124
2024.07.12 11:00;1.08755;1.08777;1.08753;1.08775;136
2024.07.12 11:05;1.08775;1.08797;1.08773;1.08793;125
2024.07.12 11:10;1.08791;1.08794;1.08775;1.08779;157
2024.07.12 11:15;1.08777;1.08794;1.08771;1.08783;139
2024.07.12 11:20;1.08782;1.08809;1.08781;1.08808;146
2024.07.12 11:25;1.08807;1.08834;1.08805;1.08828;181
2024.07.12 11:30;1.08828;1.08844;1.08822;1.08835;169
2024.07.12 11:35;1.08835;1.0887;1.08835;1.08868;162
2024.07.12 11:40;1.08868;1.08872;1.08835;1.08849;161
2024.07.12 11:45;1.08849;1.08857;1.08826;1.08827;177
2024.07.12 11:50;1.08829;1.0886;1.08829;1.08852;145
2024.07.12 11:55;1.08851;1.08871;1.08844;1.08867;185
2024.07.12 12:00;1.08867;1.08886;1.0886;1.08881;166
2024.07.12 12:05;1.08881;1.08892;1.08866;1.08875;175
2024.07.12 12:10;1.08875;1.08887;1.08864;1.08864;120
2024.07.12 12:15;1.08863;1.08877;1.08861;1.08868;144
2024.07.12 12:20;1.08868;1.08868;1.08823;1.08825;114
2024.07.12 12:25;1.08826;1.08836;1.08814;1.08835;129
2024.07.12 12:30;1.08835;1.08846;1.08829;1.08837;130
2024.07.12 12:35;1.08836;1.08854;1.08832;1.08835;116
2024.07.12 12:40;1.08833;1.08848;1.0883;1.08846;97
2024.07.12 12:45;1.08845;1.08851;1.08836;1.08846;88
2024.07.12 12:50;1.08844;1.08872;1.08844;1.08856;125
2024.07.12 12:55;1.08856;1.08861;1.08841;1.08852;134
2024.07.12 13:00;1.08851;1.08872;1.08846;1.08863;128
2024.07.12 13:05;1.08862;1.08875;1.08862;1.08873;87
2024.07.12 13:10;1.08873;1.08888;1.08872;1.08877;133
2024.07.12 13:15;1.08876;1.08888;1.08867;1.08886;128
2024.07.12 13:20;1.08886;1.08891;1.08871;1.08871;127
2024.07.12 13:25;1.08872;1.08888;1.08864;1.08888;96
2024.07.12 13:30;1.08888;1.08918;1.08888;1.08909;131
2024.07.12 13:35;1.0891;1.08917;1.08902;1.08902;82
2024.07.12 13:40;1.08898;1.08904;1.08874;1.08881;137
2024.07.12 13:45;1.08882;1.08893;1.08874;1.08882;129
2024.07.12 13:50;1.08881;1.08901;1.08879;1.08897;138
2024.07.12 13:55;1.08897;1.08909;1.08888;1.089;114
2024.07.12 14:00;1.089;1.08911;1.08887;1.08898;107
2024.07.12 14:05;1.08898;1.08914;1.08895;1.08896;127
2024.07.12 14:10;1.08896;1.08903;1.08882;1.08895;107
2024.07.12 14:15;1.08895;1.08906;1.08889;1.08899;125
2024.07.12 14:20;1.08899;1.08899;1.08885;1.08892;113
2024.07.12 14:25;1.08894;1.08921;1.08891;1.08902;122
2024.07.12 14:30;1.08903;1.08923;1.08897;1.08904;103
2024.07.12 14:35;1.08904;1.08912;1.08902;1.08907;127
2024.07.12 14:40;1.08907;1.08918;1.08891;1.08891;94
2024.07.12 14:45;1.08891;1.08907;1.08877;1.08903;118
2024.07.12 14:50;1.08904;1.08904;1.08887;1.08888;124
2024.07.12 14:55;1.08887;1.08887;1.08865;1.08876;171
2024.07.12 15:00;1.08877;1.08904;1.08868;1.08901;175
2024.07.12 15:05;1.08901;1.08927;1.089;1.089;221
2024.07.12 15:10;1.08899;1.08915;1.08885;1.08915;206
2024.07.12 15:15;1.08911;1.08915;1.08898;1.08914;206
2024.07.12 15:20;1.08913;1.08928;1.08908;1.08913;257
2024.07.12 15:25;1.08912;1.08913;1.08854;1.08864;224
2024.07.12 15:30;1.08864;1.0887;1.08727;1.08852;512
2024.07.12 15:35;1.0885;1.08894;1.08797;1.08797;408
2024.07.12 15:40;1.08798;1.08894;1.08785;1.08864;377
2024.07.12 15:45;1.08861;1.089;1.08857;1.08891;337
2024.07.12 15:50;1.08892;1.08917;1.08865;1.08911;342
2024.07.12 15:55;1.08911;1.08917;1.08891;1.08905;286
2024.07.12 16:00;1.0891;1.08919;1.08882;1.08887;279
2024.07.12 16:05;1.08886;1.08918;1.08867;1.08906;346
2024.07.12 16:10;1.08906;1.08939;1.08885;1.08938;385
2024.07.12 16:15;1.08941;1.08977;1.0892;1.0895;351
2024.07.12 16:20;1.08951;1.08957;1.08913;1.0895;340
2024.07.12 16:25;1.08947;1.08963;1.08931;1.08944;294
2024.07.12 16:30;1.08945;1.08977;1.08932;1.08966;351
2024.07.12 16:35;1.08966;1.0898;1.0896;1.08972;288
2024.07.12 16:40;1.08971;1.08972;1.08918;1.08918;302
2024.07.12 16:45;1.08919;1.08955;1.089;1.08944;249
2024.07.12 16:50;1.08944;1.08955;1.08921;1.08926;267
2024.07.12 16:55;1.08925;1.08962;1.08913;1.08949;203
2024.07.12 17:00;1.08962;1.08995;1.08948;1.08985;293
2024.07.12 17:05;1.08985;1.08991;1.08955;1.08969;267
2024.07.12 17:10;1.08969;1.09016;1.08967;1.08984;361
2024.07.12 17:15;1.08982;1.09001;1.08943;1.08976;339
2024.07.12 17:20;1.08977;1.08999;1.08931;1.08964;328
2024.07.12 17:25;1.08964;1.08985;1.08943;1.08985;296
2024.07.12 17:30;1.08985;1.09031;1.08974;1.0901;244
2024.07.12 17:35;1.09005;1.09037;1.08992;1.09036;246
2024.07.12 17:40;1.09035;1.09044;1.09007;1.0903;253
2024.07.12 17:45;1.09029;1.09038;1.09008;1.09038;245
2024.07.12 17:50;1.09039;1.0909;1.09025;1.09087;266
2024.07.12 17:55;1.09087;1.09094;1.09049;1.09092;266
2024.07.12 18:00;1.09092;1.09107;1.09083;1.09096;272
2024.07.12 18:05;1.09096;1.09107;1.09073;1.09089;215
2024.07.12 18:10;1.09093;1.09105;1.09059;1.09064;192
2024.07.12 18:15;1.09068;1.09078;1.09037;1.09045;210
2024.07.12 18:20;1.09045;1.09065;1.09043;1.09054;195
2024.07.12 18:25;1.09054;1.09079;1.09054;1.0907;152
2024.07.12 18:30;1.09069;1.09071;1.09023;1.09023;141
2024.07.12 18:35;1.09024;1.09054;1.09024;1.09049;157
2024.07.12 18:40;1.0905;1.09075;1.09046;1.09047;134
2024.07.12 18:45;1.09048;1.09059;1.09023;1.09059;166
2024.07.12 18:50;1.09058;1.09064;1.09034;1.09047;198
2024.07.12 18:55;1.09046;1.09046;1.09011;1.09012;212
2024.07.12 19:00;1.09012;1.09048;1.09011;1.09038;177
2024.07.12 19:05;1.09038;1.09044;1.09014;1.0903;180
2024.07.12 19:10;1.0903;1.09044;1.09015;1.09015;189
2024.07.12 19:15;1.09015;1.09029;1.09007;1.09021;137
2024.07.12 19:20;1.09021;1.09027;1.09006;1.09019;175
2024.07.12 19:25;1.0902;1.09031;1.0901;1.0902;140
2024.07.12 19:30;1.0902;1.09033;1.09016;1.0903;108
2024.07.12 19:35;1.09032;1.09044;1.09029;1.09032;142
2024.07.12 19:40;1.09033;1.0905;1.09027;1.09034;115
2024.07.12 19:45;1.09034;1.09034;1.09005;1.0901;111
2024.07.12 19:50;1.09011;1.09033;1.09008;1.0903;128
2024.07.12 19:55;1.0903;1.09053;1.0903;1.09046;88
2024.07.12 20:00;1.09047;1.09052;1.09029;1.09031;86
2024.07.12 20:05;1.09031;1.09032;1.09017;1.09023;95
2024.07.12 20:10;1.09023;1.09033;1.09018;1.09023;114
2024.07.12 20:15;1.09021;1.09025;1.09012;1.09017;100
2024.07.12 20:20;1.09015;1.09022;1.0901;1.0902;82
2024.07.12 20:25;1.09015;1.09032;1.09011;1.09031;89
2024.07.12 20:30;1.09031;1.09045;1.09024;1.09044;86
2024.07.12 20:35;1.09044;1.09056;1.09044;1.0905;103
2024.07.12 20:40;1.09051;1.09071;1.09045;1.09062;95
2024.07.12 20:45;1.09062;1.09063;1.09045;1.09063;67
2024.07.12 20:50;1.09063;1.09073;1.09059;1.09072;57
2024.07.12 20:55;1.09072;1.09073;1.09057;1.09063;77
2024.07.12 21:00;1.09063;1.09063;1.09038;1.09053;107
2024.07.12 21:05;1.09053;1.09059;1.09042;1.09058;88
2024.07.12 21:10;1.09057;1.09058;1.09041;1.09042;71
2024.07.12 21:15;1.09042;1.09049;1.09033;1.09048;91
2024.07.12 21:20;1.09047;1.09048;1.09023;1.09024;98
2024.07.12 21:25;1.09023;1.09034;1.0901;1.09031;81
2024.07.12 21:30;1.09031;1.09042;1.09022;1.09042;80
2024.07.12 21:35;1.09042;1.09048;1.0904;1.09045;82
2024.07.12 21:40;1.09045;1.09046;1.09035;1.09036;90
2024.07.12 21:45;1.09036;1.09055;1.09036;1.09051;73
2024.07.12 21:50;1.09051;1.09058;1.09048;1.09056;95
2024.07.12 21:55;1.09056;1.09066;1.09055;1.09063;97
2024.07.12 22:00;1.09062;1.09062;1.09054;1.09056;60
2024.07.12 22:05;1.09056;1.09063;1.09048;1.09062;70
2024.07.12 22:10;1.09062;1.09077;1.09057;1.09077;77
2024.07.12 22:15;1.09077;1.09083;1.09073;1.09083;95
2024.07.12 22:20;1.09083;1.09107;1.09082;1.09104;100
2024.07.12 22:25;1.09105;1.09113;1.09096;1.09102;105
2024.07.12 22:30;1.09102;1.09102;1.09074;1.09092;159
2024.07.12 22:35;1.09091;1.09092;1.09076;1.09085;149
2024.07.12 22:40;1.09085;1.09089;1.09068;1.09075;134
2024.07.12 22:45;1.09075;1.09077;1.09063;1.09069;125
2024.07.12 22:50;1.09063;1.09067;1.09049;1.09059;170
